NELEC	10
ENUC	11.406077
NBASIS	13

OEI
2.489683	
652.885352	21853.444877	
222.501863	7171.174569	8116.007367	
222.502160	7171.185723	-491.325110	8116.014429	
10 1 2 0 -0.0002697
10 1 2 1 -0.0022472
10 1 2 2 -0.0008704
10 1 3 0 -0.0010806
10 1 3 1 -0.0087728
10 1 3 2 -0.0026183
10 1 3 3 -0.0052281
10 1 4 0 -0.0018038
10 1 4 1 -0.0096773
10 1 4 2 -0.0016331
10 1 4 3 -0.0011931
10 1 4 4 0.0032090
10 1 5 0 -0.0002775
10 1 5 1 -0.0009727
10 1 5 2 -0.0004010
10 1 5 3 0.0004437
10 1 5 4 0.0000641
10 1 5 5 -0.0116552
10 1 6 0 -0.0003798
10 1 6 1 -0.0006814
10 1 6 2 -0.0001065
10 1 6 3 0.0003989
10 1 6 4 -0.0026035
10 1 6 5 -0.0042148
10 1 6 6 -0.0018351
10 1 7 0 0.0019429
10 1 7 1 0.0038118
10 1 7 2 -0.0002336
10 1 7 3 -0.0053256
10 1 7 4 -0.0037126
10 1 7 5 0.0022548
10 1 7 6 0.0053611
10 1 7 7 -0.0040009
10 1 8 0 -0.0003652
10 1 8 1 -0.0001541
10 1 8 2 -0.0017535
10 1 8 3 -0.0039055
10 1 8 4 -0.0072458
10 1 8 5 0.0022394
10 1 8 6 -0.0025245
10 1 8 7 0.0098535
10 1 8 8 -0.0046869
10 1 9 0 -0.0000014
10 1 9 1 -0.0000526
10 1 9 2 -0.0002371
10 1 9 3 0.0000005
10 1 9 4 0.0000353
10 1 9 5 0.0019556
10 1 9 6 0.0002993
10 1 9 7 0.0001106
10 1 9 8 -0.0002915
10 1 9 9 0.0000000
10 1 10 0 0.0000774
10 1 10 1 0.0059038
10 1 10 2 -0.0021145
10 1 10 3 0.0003069
10 1 10 4 -0.0005759
10 1 10 5 0.0019491
10 1 10 6 0.0058975
10 1 10 7 -0.0023798
10 1 10 8 -0.0121416
10 1 10 9 0.0000001
10 1 10 10 0.0000000
10 2 0 0 -0.0125542
10 2 1 0 -0.0000126
10 2 1 1 -0.0111700
10 2 2 0 0.0001883
10 2 2 1 0.0003058
10 2 2 2 -0.0030902
10 2 3 0 0.0000117
10 2 3 1 -0.0003668
10 2 3 2 0.0000061
10 2 3 3 -0.0073075
10 2 4 0 0.0000796
10 2 4 1 0.0001755
10 2 4 2 -0.0019242
10 2 4 3 -0.0003347
10 2 4 4 -0.0022276
10 2 5 0 0.0000244
10 2 5 1 0.0000711
10 2 5 2 0.0026906
10 2 5 3 0.0012091
10 2 5 4 -0.0008448
10 2 5 5 0.0007190
10 2 6 0 0.0001974
10 2 6 1 -0.0013422
10 2 6 2 0.0047428
10 2 6 3 -0.0013776
10 2 6 4 0.0029541
10 2 6 5 0.0012342
10 2 6 6 0.0012350
10 2 7 0 -0.0000932
10 2 7 1 0.0001720
10 2 7 2 -0.0019890
10 2 7 3 -0.0049585
10 2 7 4 -0.0017129
10 2 7 5 -0.0015428
10 2 7 6 0.0019898
10 2 7 7 0.0028150
10 2 8 0 -0.0000851
10 2 8 1 -0.0027107
10 2 8 2 0.0006477
10 2 8 3 0.0010787
10 2 8 4 0.0035921
10 2 8 5 -0.0015082
10 2 8 6 -0.0028360
10 2 8 7 0.0008092
10 2 8 8 0.0030835
10 2 9 0 -0.0000031
10 2 9 1 -0.0000586
10 2 9 2 0.0002479
10 2 9 3 -0.0004295
10 2 9 4 0.0002984
10 2 9 5 0.0021488
10 2 9 6 -0.0012151
10 2 9 7 0.0000186
10 2 9 8 0.0005238
10 2 9 9 -0.0000000
10 2 10 0 0.0000742
10 2 10 1 -0.0021145
10 2 10 2 0.0022906
10 2 10 3 0.0000404
10 2 10 4 -0.0003036
10 2 10 5 -0.0082961
10 2 10 6 -0.0035315
10 2 10 7 0.0010462
10 2 10 8 0.0108444
10 2 10 9 -0.0000001
10 2 10 10 0.0000000
10 3 0 0 -0.0073567
10 3 1 0 0.0000336
10 3 1 1 -0.0058932
10 3 2 0 -0.0000135
10 3 2 1 -0.0011477
10 3 2 2 -0.0018031
10 3 3 0 -0.0000962
10 3 3 1 -0.0014855
10 3 3 2 -0.0006706
10 3 3 3 -0.0052905
10 3 4 0 -0.0000879
10 3 4 1 -0.0007527
10 3 4 2 -0.0011808
10 3 4 3 -0.0005339
10 3 4 4 -0.0008684
10 3 5 0 -0.0000128
10 3 5 1 0.0005433
10 3 5 2 0.0000097
10 3 5 3 0.0023433
10 3 5 4 0.0012003
10 3 5 5 0.0066891
10 3 6 0 0.0000326
10 3 6 1 -0.0007340
10 3 6 2 0.0020705
10 3 6 3 -0.0005174
10 3 6 4 0.0015736
10 3 6 5 -0.0002715
10 3 6 6 -0.0002386
10 3 7 0 0.0001295
10 3 7 1 0.0001433
10 3 7 2 -0.0014775
10 3 7 3 -0.0037430
10 3 7 4 -0.0016575
10 3 7 5 0.0010452
10 3 7 6 0.0022631
10 3 7 7 0.0014674
10 3 8 0 -0.0000258
10 3 8 1 -0.0011939
10 3 8 2 -0.0006815
10 3 8 3 -0.0000818
10 3 8 4 0.0008991
10 3 8 5 -0.0019997
10 3 8 6 -0.0015331
10 3 8 7 0.0008392
10 3 8 8 -0.0028309
10 3 9 0 -0.0000108
10 3 9 1 0.0000370
10 3 9 2 -0.0000407
10 3 9 3 -0.0002994
10 3 9 4 -0.0000459
10 3 9 5 -0.0013359
10 3 9 6 -0.0000302
10 3 9 7 -0.0007718
10 3 9 8 -0.0007013
10 3 9 9 0.0000000
10 3 10 0 0.0000186
10 3 10 1 0.0003069
10 3 10 2 0.0000404
10 3 10 3 0.0004781
10 3 10 4 0.0001933
10 3 10 5 0.0033931
10 3 10 6 -0.0000438
10 3 10 7 0.0014100
10 3 10 8 0.0005183
10 3 10 9 -0.0000000
10 3 10 10 -0.0000000
10 4 0 0 0.0037758
10 4 1 0 -0.0000168
10 4 1 1 0.0037514
10 4 2 0 -0.0000464
10 4 2 1 -0.0002546
10 4 2 2 0.0010786
10 4 3 0 0.0001800
10 4 3 1 0.0010124
10 4 3 2 -0.0001273
10 4 3 3 0.0029840
10 4 4 0 0.0003899
10 4 4 1 0.0019914
10 4 4 2 0.0008749
10 4 4 3 0.0000745
10 4 4 4 -0.0000777
10 4 5 0 0.0000400
10 4 5 1 0.0008514
10 4 5 2 -0.0017026
10 4 5 3 0.0008233
10 4 5 4 0.0014280
10 4 5 5 0.0091583
10 4 6 0 0.0000353
10 4 6 1 0.0004180
10 4 6 2 -0.0018300
10 4 6 3 0.0009197
10 4 6 4 -0.0002274
10 4 6 5 0.0006676
10 4 6 6 0.0002017
10 4 7 0 -0.0003239
10 4 7 1 -0.0008378
10 4 7 2 0.0001211
10 4 7 3 0.0021319
10 4 7 4 0.0009012
10 4 7 5 0.0015089
10 4 7 6 -0.0013375
10 4 7 7 -0.0003955
10 4 8 0 0.0001324
10 4 8 1 0.0009104
10 4 8 2 -0.0001808
10 4 8 3 0.0003270
10 4 8 4 0.0004734
10 4 8 5 -0.0022602
10 4 8 6 0.0017574
10 4 8 7 -0.0026150
10 4 8 8 -0.0022255
10 4 9 0 -0.0000070
10 4 9 1 -0.0000530
10 4 9 2 -0.0000474
10 4 9 3 0.0000757
10 4 9 4 -0.0002623
10 4 9 5 -0.0036079
10 4 9 6 0.0005889
10 4 9 7 -0.0006103
10 4 9 8 -0.0004682
10 4 9 9 0.0000000
10 4 10 0 -0.0000285
10 4 10 1 -0.0005759
10 4 10 2 -0.0003036
10 4 10 3 0.0001933
10 4 10 4 0.0004960
10 4 10 5 0.0070575
10 4 10 6 -0.0004290
10 4 10 7 0.0015012
10 4 10 8 -0.0000756
10 4 10 9 -0.0000000
10 4 10 10 -0.0000000
10 5 0 0 0.1554258
10 5 1 0 0.0002068
10 5 1 1 0.1430792
10 5 2 0 -0.0025912
10 5 2 1 -0.0081229
10 5 2 2 0.0400897
10 5 3 0 -0.0000185
10 5 3 1 0.0054934
10 5 3 2 -0.0039321
10 5 3 3 0.0960221
10 5 4 0 0.0001714
10 5 4 1 0.0079085
10 5 4 2 0.0263444
10 5 4 3 0.0043528
10 5 4 4 0.0243859
10 5 5 0 -0.0003384
10 5 5 1 0.0177598
10 5 5 2 -0.0525679
10 5 5 3 0.0055240
10 5 5 4 0.0267660
10 5 5 5 0.1715455
10 5 6 0 -0.0021362
10 5 6 1 0.0160523
10 5 6 2 -0.0640283
10 5 6 3 0.0200895
10 5 6 4 -0.0357818
10 5 6 5 0.0056726
10 5 6 6 -0.0113045
10 5 7 0 0.0008689
10 5 7 1 -0.0009285
10 5 7 2 0.0159014
10 5 7 3 0.0678745
10 5 7 4 0.0260263
10 5 7 5 0.0431874
10 5 7 6 -0.0236231
10 5 7 7 -0.0341119
10 5 8 0 0.0014993
10 5 8 1 0.0320117
10 5 8 2 -0.0038104
10 5 8 3 -0.0066933
10 5 8 4 -0.0296893
10 5 8 5 -0.0562917
10 5 8 6 0.0415132
10 5 8 7 -0.0410968
10 5 8 8 -0.0452733
10 5 9 0 -0.0000428
10 5 9 1 -0.0005817
10 5 9 2 -0.0017085
10 5 9 3 0.0034024
10 5 9 4 -0.0066146
10 5 9 5 -0.0771491
10 5 9 6 0.0167551
10 5 9 7 -0.0113957
10 5 9 8 -0.0078333
10 5 9 9 0.0000002
10 5 10 0 0.0002283
10 5 10 1 0.0019491
10 5 10 2 -0.0082961
10 5 10 3 0.0033931
10 5 10 4 0.0070575
10 5 10 5 0.1634589
10 5 10 6 0.0029452
10 5 10 7 0.0266360
10 5 10 8 -0.0000333
10 5 10 9 -0.0000000
10 5 10 10 -0.0000001
10 6 0 0 0.0080326
10 6 1 0 0.0001077
10 6 1 1 0.0068940
10 6 2 0 -0.0002809
10 6 2 1 -0.0012117
10 6 2 2 0.0016111
10 6 3 0 -0.0006457
10 6 3 1 -0.0040774
10 6 3 2 -0.0007583
10 6 3 3 0.0017085
10 6 4 0 -0.0012920
10 6 4 1 -0.0064688
10 6 4 2 0.0003574
10 6 4 3 -0.0001885
10 6 4 4 0.0038264
10 6 5 0 -0.0001794
10 6 5 1 -0.0015531
10 6 5 2 -0.0012255
10 6 5 3 -0.0018478
10 6 5 4 -0.0004821
10 6 5 5 -0.0161149
10 6 6 0 -0.0004408
10 6 6 1 0.0007547
10 6 6 2 -0.0028949
10 6 6 3 0.0002638
10 6 6 4 -0.0038386
10 6 6 5 -0.0042920
10 6 6 6 -0.0028647
10 6 7 0 0.0012501
10 6 7 1 0.0021756
10 6 7 2 0.0019611
10 6 7 3 0.0004903
10 6 7 4 -0.0007587
10 6 7 5 0.0008631
10 6 7 6 0.0018349
10 6 7 7 -0.0036501
10 6 8 0 -0.0002043
10 6 8 1 0.0018565
10 6 8 2 -0.0015101
10 6 8 3 -0.0032253
10 6 8 4 -0.0075972
10 6 8 5 0.0058941
10 6 8 6 -0.0002226
10 6 8 7 0.0062126
10 6 8 8 -0.0036049
10 6 9 0 0.0000106
10 6 9 1 0.0002010
10 6 9 2 -0.0003807
10 6 9 3 0.0003545
10 6 9 4 -0.0000144
10 6 9 5 0.0027697
10 6 9 6 0.0008906
10 6 9 7 0.0006277
10 6 9 8 -0.0004687
10 6 9 9 0.0000000
10 6 10 0 -0.0000390
10 6 10 1 0.0058975
10 6 10 2 -0.0035315
10 6 10 3 -0.0000438
10 6 10 4 -0.0004290
10 6 10 5 0.0029452
10 6 10 6 0.0077159
10 6 10 7 -0.0040549
10 6 10 8 -0.0196397
10 6 10 9 0.0000001
10 6 10 10 0.0000000
10 7 0 0 0.0022810
10 7 1 0 0.0000400
10 7 1 1 0.0040408
10 7 2 0 -0.0002285
10 7 2 1 -0.0026837
10 7 2 2 0.0010106
10 7 3 0 0.0001262
10 7 3 1 -0.0000422
10 7 3 2 -0.0013881
10 7 3 3 0.0015935
10 7 4 0 0.0004727
10 7 4 1 0.0027800
10 7 4 2 0.0010329
10 7 4 3 -0.0003207
10 7 4 4 -0.0003420
10 7 5 0 0.0000166
10 7 5 1 0.0043215
10 7 5 2 -0.0064376
10 7 5 3 0.0062656
10 7 5 4 0.0061097
10 7 5 5 0.0449088
10 7 6 0 -0.0000069
10 7 6 1 0.0003338
10 7 6 2 -0.0029833
10 7 6 3 0.0014138
10 7 6 4 0.0001777
10 7 6 5 0.0025945
10 7 6 6 -0.0005815
10 7 7 0 -0.0002408
10 7 7 1 -0.0008443
10 7 7 2 -0.0017717
10 7 7 3 0.0015645
10 7 7 4 0.0007008
10 7 7 5 0.0073928
10 7 7 6 0.0004158
10 7 7 7 0.0002105
10 7 8 0 0.0002440
10 7 8 1 0.0009428
10 7 8 2 -0.0009623
10 7 8 3 0.0006478
10 7 8 4 0.0017142
10 7 8 5 -0.0149987
10 7 8 6 0.0025763
10 7 8 7 -0.0071971
10 7 8 8 -0.0093942
10 7 9 0 -0.0000313
10 7 9 1 -0.0001027
10 7 9 2 -0.0000953
10 7 9 3 -0.0003303
10 7 9 4 -0.0009672
10 7 9 5 -0.0143864
10 7 9 6 0.0016877
10 7 9 7 -0.0033760
10 7 9 8 -0.0021239
10 7 9 9 0.0000000
10 7 10 0 0.0001046
10 7 10 1 -0.0023798
10 7 10 2 0.0010462
10 7 10 3 0.0014100
10 7 10 4 0.0015012
10 7 10 5 0.0266360
10 7 10 6 -0.0040549
10 7 10 7 0.0086024
10 7 10 8 0.0126960
10 7 10 9 -0.0000001
10 7 10 10 -0.0000000
10 8 0 0 -0.0032499
10 8 1 0 -0.0000314
10 8 1 1 -0.0028488
10 8 2 0 0.0001513
10 8 2 1 0.0009106
10 8 2 2 -0.0002468
10 8 3 0 0.0001782
10 8 3 1 0.0041209
10 8 3 2 0.0013801
10 8 3 3 0.0006099
10 8 4 0 0.0002013
10 8 4 1 0.0035280
10 8 4 2 0.0005393
10 8 4 3 0.0012501
10 8 4 4 -0.0015804
10 8 5 0 0.0000103
10 8 5 1 0.0056051
10 8 5 2 -0.0034237
10 8 5 3 0.0037980
10 8 5 4 0.0013054
10 8 5 5 0.0503148
10 8 6 0 0.0000927
10 8 6 1 -0.0001577
10 8 6 2 0.0014565
10 8 6 3 -0.0022330
10 8 6 4 0.0005234
10 8 6 5 0.0095213
10 8 6 6 0.0009525
10 8 7 0 -0.0002641
10 8 7 1 0.0010671
10 8 7 2 -0.0022983
10 8 7 3 0.0029606
10 8 7 4 0.0032423
10 8 7 5 0.0033131
10 8 7 6 0.0002125
10 8 7 7 0.0029100
10 8 8 0 -0.0000108
10 8 8 1 -0.0021719
10 8 8 2 0.0039607
10 8 8 3 0.0041812
10 8 8 4 0.0076402
10 8 8 5 -0.0260616
10 8 8 6 -0.0003447
10 8 8 7 -0.0124578
10 8 8 8 0.0090165
10 8 9 0 0.0000023
10 8 9 1 -0.0002041
10 8 9 2 0.0008223
10 8 9 3 -0.0008306
10 8 9 4 -0.0004467
10 8 9 5 -0.0101890
10 8 9 6 -0.0010414
10 8 9 7 -0.0024249
10 8 9 8 0.0013494
10 8 9 9 -0.0000000
10 8 10 0 0.0005602
10 8 10 1 -0.0121416
10 8 10 2 0.0108444
10 8 10 3 0.0005183
10 8 10 4 -0.0000756
10 8 10 5 -0.0000333
10 8 10 6 -0.0196397
10 8 10 7 0.0126960
10 8 10 8 0.0665622
10 8 10 9 -0.0000004
10 8 10 10 -0.0000000
10 9 0 0 0.0000000
10 9 1 0 0.0000000
10 9 1 1 0.0000000
10 9 2 0 -0.0000000
10 9 2 1 -0.0000000
10 9 2 2 0.0000000
10 9 3 0 -0.0000000
10 9 3 1 -0.0000001
10 9 3 2 -0.0000000
10 9 3 3 -0.0000000
10 9 4 0 -0.0000000
10 9 4 1 -0.0000001
10 9 4 2 -0.0000000
10 9 4 3 -0.0000000
10 9 4 4 0.0000000
10 9 5 0 -0.0000000
10 9 5 1 -0.0000000
10 9 5 2 0.0000000
10 9 5 3 -0.0000000
10 9 5 4 -0.0000000
10 9 5 5 -0.0000004
10 9 6 0 -0.0000000
10 9 6 1 0.0000000
10 9 6 2 -0.0000000
10 9 6 3 0.0000000
10 9 6 4 -0.0000000
10 9 6 5 -0.0000001
10 9 6 6 -0.0000000
10 9 7 0 0.0000000
10 9 7 1 0.0000000
10 9 7 2 0.0000000
10 9 7 3 -0.0000000
10 9 7 4 -0.0000000
10 9 7 5 -0.0000000
10 9 7 6 0.0000000
10 9 7 7 -0.0000001
10 9 8 0 -0.0000000
10 9 8 1 0.0000000
10 9 8 2 -0.0000000
10 9 8 3 -0.0000000
10 9 8 4 -0.0000001
10 9 8 5 0.0000002
10 9 8 6 -0.0000000
10 9 8 7 0.0000001
10 9 8 8 -0.0000001
10 9 9 0 -0.0000000
10 9 9 1 0.0000000
10 9 9 2 -0.0000000
10 9 9 3 0.0000000
10 9 9 4 0.0000000
10 9 9 5 0.0000001
10 9 9 6 0.0000000
10 9 9 7 0.0000000
10 9 9 8 -0.0000000
10 9 9 9 0.0000000
10 9 10 0 -0.0000000
10 9 10 1 0.0000001
10 9 10 2 -0.0000001
10 9 10 3 -0.0000000
10 9 10 4 -0.0000000
10 9 10 5 -0.0000000
10 9 10 6 0.0000001
10 9 10 7 -0.0000001
10 9 10 8 -0.0000004
10 9 10 9 0.0000000
10 9 10 10 0.0000000
10 10 0 0 -0.0000001
10 10 1 0 -0.0000000
10 10 1 1 -0.0000001
10 10 2 0 0.0000000
10 10 2 1 0.0000000
10 10 2 2 -0.0000000
10 10 3 0 -0.0000000
10 10 3 1 -0.0000000
10 10 3 2 0.0000000
10 10 3 3 -0.0000001
10 10 4 0 -0.0000000
10 10 4 1 -0.0000000
10 10 4 2 -0.0000000
10 10 4 3 -0.0000000
10 10 4 4 -0.0000000
10 10 5 0 0.0000000
10 10 5 1 -0.0000000
10 10 5 2 0.0000000
10 10 5 3 -0.0000000
10 10 5 4 -0.0000000
10 10 5 5 -0.0000001
10 10 6 0 0.0000000
10 10 6 1 -0.0000000
10 10 6 2 0.0000000
10 10 6 3 -0.0000000
10 10 6 4 0.0000000
10 10 6 5 -0.0000000
10 10 6 6 0.0000000
10 10 7 0 0.0000000
10 10 7 1 0.0000000
10 10 7 2 -0.0000000
10 10 7 3 -0.0000000
10 10 7 4 -0.0000000
10 10 7 5 -0.0000000
10 10 7 6 0.0000000
10 10 7 7 0.0000000
10 10 8 0 -0.0000000
10 10 8 1 -0.0000000
10 10 8 2 0.0000000
10 10 8 3 0.0000000
10 10 8 4 0.0000000
10 10 8 5 0.0000000
10 10 8 6 -0.0000000
10 10 8 7 0.0000000
10 10 8 8 0.0000000
10 10 9 0 0.0000000
10 10 9 1 0.0000000
10 10 9 2 0.0000000
10 10 9 3 -0.0000000
10 10 9 4 0.0000000
10 10 9 5 0.0000001
10 10 9 6 -0.0000000
10 10 9 7 0.0000000
10 10 9 8 0.0000000
10 10 9 9 -0.0000000
10 10 10 0 -0.0000000
10 10 10 1 0.0000000
10 10 10 2 0.0000000
10 10 10 3 -0.0000000
10 10 10 4 -0.0000000
10 10 10 5 -0.0000001
10 10 10 6 0.0000000
10 10 10 7 -0.0000000
10 10 10 8 -0.0000000
10 10 10 9 0.0000000
10 10 10 10 0.0000000
11 0 0 0 -0.0160069
11 0 1 0 0.0011509
11 0 1 1 -0.0043347
11 0 2 0 -0.0004794
11 0 2 1 -0.0008929
11 0 2 2 -0.0004513
11 0 3 0 -0.0000692
11 0 3 1 -0.0000548
11 0 3 2 0.0000511
11 0 3 3 -0.0010608
11 0 4 0 -0.0000585
11 0 4 1 0.0005732
11 0 4 2 -0.0000769
11 0 4 3 0.0000278
11 0 4 4 -0.0003014
11 0 5 0 -0.0002309
11 0 5 1 -0.0006743
11 0 5 2 0.0001468
11 0 5 3 0.0004051
11 0 5 4 0.0000562
11 0 5 5 -0.0029063
11 0 6 0 0.0006067
11 0 6 1 -0.0004262
11 0 6 2 0.0008910
11 0 6 3 -0.0009629
11 0 6 4 0.0009596
11 0 6 5 -0.0002305
11 0 6 6 -0.0045017
11 0 7 0 -0.0004068
11 0 7 1 -0.0000790
11 0 7 2 -0.0002858
11 0 7 3 -0.0019898
11 0 7 4 -0.0003330
11 0 7 5 0.0008326
11 0 7 6 -0.0002128
11 0 7 7 -0.0042765
11 0 8 0 -0.0003347
11 0 8 1 -0.0032407
11 0 8 2 -0.0006255
11 0 8 3 0.0000876
11 0 8 4 0.0007799
11 0 8 5 -0.0003211
11 0 8 6 -0.0011343
11 0 8 7 0.0005414
11 0 8 8 -0.0043099
11 0 9 0 -0.0000001
11 0 9 1 0.0000012
11 0 9 2 -0.0000072
11 0 9 3 0.0000146
11 0 9 4 0.0000087
11 0 9 5 0.0001459
11 0 9 6 0.0000047
11 0 9 7 0.0000452
11 0 9 8 -0.0000074
11 0 9 9 -0.0000000
11 0 10 0 -0.0000001
11 0 10 1 -0.0000126
11 0 10 2 0.0000121
11 0 10 3 -0.0000240
11 0 10 4 -0.0000186
11 0 10 5 -0.0002911
11 0 10 6 -0.0000028
11 0 10 7 -0.0000824
11 0 10 8 0.0000248
11 0 10 9 -0.0000000
11 0 10 10 0.0000000
11 0 11 0 -0.0001223
11 0 11 1 -0.0002746
11 0 11 2 0.0000719
11 0 11 3 0.0000035
11 0 11 4 0.0000335
11 0 11 5 -0.0000892
11 0 11 6 -0.0001932
11 0 11 7 0.0000897
11 0 11 8 0.0001982
11 0 11 9 0.0000012
11 0 11 10 0.0000016
11 0 11 11 -0.0035471
11 1 0 0 -0.0192060
11 1 1 0 0.0004944
11 1 1 1 -0.0112897
11 1 2 0 -0.0012481
11 1 2 1 -0.0052859
11 1 2 2 -0.0006986
11 1 3 0 -0.0001330
11 1 3 1 -0.0004062
11 1 3 2 0.0000083
11 1 3 3 -0.0010706
11 1 4 0 0.0003029
11 1 4 1 0.0020739
11 1 4 2 0.0009851
11 1 4 3 0.0002017
11 1 4 4 -0.0001328
11 1 5 0 -0.0007804
11 1 5 1 -0.0031519
11 1 5 2 -0.0007761
11 1 5 3 0.0012896
11 1 5 4 0.0003517
11 1 5 5 -0.0242659
11 1 6 0 -0.0000630
11 1 6 1 0.0003033
11 1 6 2 0.0017755
11 1 6 3 -0.0040600
11 1 6 4 0.0027768
11 1 6 5 -0.0012385
11 1 6 6 -0.0246509
11 1 7 0 -0.0002521
11 1 7 1 -0.0013403
11 1 7 2 -0.0006672
11 1 7 3 -0.0077306
11 1 7 4 -0.0007015
11 1 7 5 0.0030901
11 1 7 6 -0.0022586
11 1 7 7 -0.0256582
11 1 8 0 -0.0021550
11 1 8 1 -0.0091523
11 1 8 2 -0.0047361
11 1 8 3 -0.0000602
11 1 8 4 0.0014175
11 1 8 5 -0.0021400
11 1 8 6 0.0003217
11 1 8 7 -0.0007989
11 1 8 8 -0.0278489
11 1 9 0 0.0000081
11 1 9 1 -0.0001090
11 1 9 2 -0.0000760
11 1 9 3 0.0003753
11 1 9 4 -0.0002809
11 1 9 5 -0.0023115
11 1 9 6 0.0008410
11 1 9 7 0.0000577
11 1 9 8 0.0002773
11 1 9 9 -0.0000000
11 1 10 0 0.0000071
11 1 10 1 0.0000890
11 1 10 2 -0.0003779
11 1 10 3 -0.0001123
11 1 10 4 0.0001286
11 1 10 5 0.0045243
11 1 10 6 0.0003231
11 1 10 7 0.0002075
11 1 10 8 -0.0004436
11 1 10 9 0.0000000
11 1 10 10 -0.0000000
11 1 11 0 -0.0002746
11 1 11 1 -0.0005270
11 1 11 2 -0.0008028
11 1 11 3 -0.0001457
11 1 11 4 0.0003097
11 1 11 5 -0.0013263
11 1 11 6 -0.0000211
11 1 11 7 -0.0004487
11 1 11 8 -0.0034240
11 1 11 9 0.0000379
11 1 11 10 -0.0001726
11 1 11 11 -0.0178620
11 2 0 0 -0.0191188
11 2 1 0 -0.0001695
11 2 1 1 -0.0155088
11 2 2 0 0.0016777
11 2 2 1 0.0062937
11 2 2 2 -0.0047080
11 2 3 0 0.0001120
11 2 3 1 0.0003083
11 2 3 2 0.0006760
11 2 3 3 -0.0120383
11 2 4 0 -0.0004662
11 2 4 1 -0.0023900
11 2 4 2 -0.0050082
11 2 4 3 -0.0002527
11 2 4 4 -0.0026978
11 2 5 0 0.0005677
11 2 5 1 0.0012005
11 2 5 2 0.0060883
11 2 5 3 0.0014615
11 2 5 4 -0.0017184
11 2 5 5 0.0248664
11 2 6 0 0.0008822
11 2 6 1 -0.0023891
11 2 6 2 0.0089581
11 2 6 3 -0.0005454
11 2 6 4 0.0026325
11 2 6 5 0.0017105
11 2 6 6 0.0187566
11 2 7 0 -0.0002594
11 2 7 1 0.0015607
11 2 7 2 -0.0025695
11 2 7 3 -0.0033728
11 2 7 4 -0.0018828
11 2 7 5 -0.0015950
11 2 7 6 0.0037476
11 2 7 7 0.0228452
11 2 8 0 0.0004096
11 2 8 1 -0.0035100
11 2 8 2 0.0060678
11 2 8 3 0.0010230
11 2 8 4 0.0030839
11 2 8 5 0.0039112
11 2 8 6 -0.0092930
11 2 8 7 0.0065835
11 2 8 8 0.0303378
11 2 9 0 -0.0000181
11 2 9 1 0.0003704
11 2 9 2 0.0001656
11 2 9 3 -0.0009675
11 2 9 4 0.0008982
11 2 9 5 0.0082177
11 2 9 6 -0.0024426
11 2 9 7 0.0002756
11 2 9 8 -0.0006667
11 2 9 9 0.0000000
11 2 10 0 -0.0000156
11 2 10 1 -0.0001800
11 2 10 2 0.0011587
11 2 10 3 0.0001059
11 2 10 4 -0.0005805
11 2 10 5 -0.0160988
11 2 10 6 -0.0007769
11 2 10 7 -0.0014998
11 2 10 8 0.0011384
11 2 10 9 -0.0000000
11 2 10 10 0.0000000
11 2 11 0 0.0000719
11 2 11 1 -0.0008028
11 2 11 2 0.0004559
11 2 11 3 0.0003056
11 2 11 4 0.0004042
11 2 11 5 0.0036665
11 2 11 6 -0.0017565
11 2 11 7 0.0022508
11 2 11 8 0.0075729
11 2 11 9 0.0003443
11 2 11 10 0.0005604
11 2 11 11 0.0475245
11 3 0 0 -0.0018900
11 3 1 0 -0.0000084
11 3 1 1 -0.0014741
11 3 2 0 0.0000895
11 3 2 1 0.0002906
11 3 2 2 -0.0005087
11 3 3 0 0.0003913
11 3 3 1 0.0016775
11 3 3 2 0.0005003
11 3 3 3 -0.0009996
11 3 4 0 -0.0000090
11 3 4 1 -0.0000770
11 3 4 2 -0.0004003
11 3 4 3 0.0001359
11 3 4 4 -0.0003627
11 3 5 0 0.0001511
11 3 5 1 0.0004497
11 3 5 2 0.0008160
11 3 5 3 0.0001399
11 3 5 4 -0.0004606
11 3 5 5 0.0019025
11 3 6 0 -0.0002455
11 3 6 1 -0.0013236
11 3 6 2 0.0004671
11 3 6 3 0.0001119
11 3 6 4 0.0007957
11 3 6 5 0.0000085
11 3 6 6 0.0013972
11 3 7 0 -0.0006507
11 3 7 1 -0.0019013
11 3 7 2 -0.0005936
11 3 7 3 -0.0004365
11 3 7 4 0.0005246
11 3 7 5 -0.0004778
11 3 7 6 0.0003134
11 3 7 7 0.0012912
11 3 8 0 0.0000538
11 3 8 1 -0.0003052
11 3 8 2 0.0003930
11 3 8 3 0.0010855
11 3 8 4 0.0003058
11 3 8 5 0.0008699
11 3 8 6 -0.0018521
11 3 8 7 -0.0015649
11 3 8 8 0.0022784
11 3 9 0 0.0000205
11 3 9 1 0.0005482
11 3 9 2 -0.0000433
11 3 9 3 -0.0000672
11 3 9 4 0.0000306
11 3 9 5 0.0014073
11 3 9 6 0.0001653
11 3 9 7 -0.0000664
11 3 9 8 -0.0007151
11 3 9 9 0.0000000
11 3 10 0 -0.0000231
11 3 10 1 -0.0004062
11 3 10 2 0.0001060
11 3 10 3 -0.0000739
11 3 10 4 -0.0000119
11 3 10 5 -0.0020010
11 3 10 6 -0.0003315
11 3 10 7 -0.0002319
11 3 10 8 0.0002902
11 3 10 9 -0.0000000
11 3 10 10 0.0000000
